assembly_key	original_fasta	total_bp	gc_percent	n_contigs	contig_n50	longest_contig	n_bases
GCA_056673085.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056673085.1.fna	5425204	50.2542	149	188422	391744	0
GCA_056673145.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056673145.1.fna	5416277	50.3213	185	100376	274013	0
GCA_056673165.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056673165.1.fna	5412820	50.2559	175	145326	370072	0
GCA_056673205.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056673205.1.fna	5443157	50.2568	151	188422	673975	0
GCA_056673225.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056673225.1.fna	5430153	50.2565	152	188422	613838	0
GCA_057468405.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_057468405.1.fna	5350546	50.2814	141	188426	508282	0
GCA_057468425.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_057468425.1.fna	5344039	50.2959	143	160449	505635	0
GCA_057469005.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_057469005.1.fna	5564226	50.2612	221	125932	461395	0
GCA_057469035.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_057469035.1.fna	5411633	50.277	179	139679	374741	0
GCA_057469525.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_057469525.1.fna	5318627	50.2843	151	181363	487716	0
GCA_057469565.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_057469565.1.fna	5333389	50.2684	142	188950	508282	0
GCA_057567105.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_057567105.1.fna	5291777	50.2914	141	160449	524227	0
GCA_057567125.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_057567125.1.fna	5326962	50.2648	156	146674	363247	0
GCA_057567165.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_057567165.1.fna	5282062	50.2868	138	160449	524227	0
GCA_057567185.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_057567185.1.fna	5320638	50.2983	139	185027	508282	0
GCA_057567205.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_057567205.1.fna	5307975	50.2968	134	160449	524227	0
GCA_057567225.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_057567225.1.fna	5282927	50.2549	158	145395	363197	0
GCA_057567325.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_057567325.1.fna	5343112	50.2771	133	188436	508282	0
GCA_057567345.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_057567345.1.fna	5326744	50.2553	153	145407	363129	0
GCA_057750805.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_057750805.1.fna	5353228	50.2808	142	160449	377390	0
GCA_057750825.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_057750825.1.fna	5388230	50.3136	152	183439	613654	0
GCA_057752125.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_057752125.1.fna	5369651	50.2073	137	160449	374745	0
GCA_057752145.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_057752145.1.fna	5438757	50.316	179	151246	368501	0
GCA_057752225.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_057752225.1.fna	5589405	50.3061	185	145457	503484	0
GCA_057752245.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_057752245.1.fna	5420851	50.2303	141	184255	461908	0
GCA_057752265.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_057752265.1.fna	5586781	50.1813	203	151246	461515	0
GCA_057752305.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_057752305.1.fna	5517712	50.2906	177	160449	374751	0
GCA_057752325.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_057752325.1.fna	5433227	50.2861	167	146827	461516	0
GCA_057752345.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_057752345.1.fna	5560223	50.2045	203	147962	593883	0
GCA_057752365.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_057752365.1.fna	5467158	50.3148	137	188953	375060	0
GCA_057753055.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_057753055.1.fna	5475191	50.2407	153	149645	374739	0
GCA_057755155.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_057755155.1.fna	5519049	50.2599	177	146368	508599	0
GCA_057756095.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_057756095.1.fna	5344151	50.2207	146	188315	354944	0
GCA_058011305.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_058011305.1.fna	5406718	50.2707	171	188300	362057	0
GCA_058021045.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_058021045.1.fna	5427154	50.2049	192	143100	402155	0
